id,title,description,"item group id",link,"product type",fb_product_category,"image link",condition,availability,price,"sale price",brand,"additional image link","identifier exists"
3052,"Redragon K552-RGB-BA Mechanical Gaming Keyboard and Mouse Combo",,3052,https://esquare.store/product/k552-rgb-keyboard-m-607-mouse/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/asdas.jpg,new,"in stock","11000.00  PKR","10500.00  PKR",Esquare,,no
3050,"Redragon K551 - RK Vara Mechanical Gaming Keyboard",,3050,https://esquare.store/product/redragon-k551-rk-vara-mechanical-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/Redragon-Vara-K551-RK-Wired-Gaming-Keyboard-Red-Light.jpg,new,"in stock","9500.00  PKR","8600.00  PKR",Esquare,,no
3044,"Redragon K551-RGB-1 Mitra Mechanical Gaming Keyboard",,3044,https://esquare.store/product/redragon-k551-rgb-1-mitra-mechanical-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/dkjfhasjkdfhaklsdjfh-1.webp,new,"in stock","11000.00  PKR","9500.00  PKR",Esquare,,no
3037,"Redragon CASTOR PRO K631 65% Wireless RGB Gaming Keyboard",,3037,https://esquare.store/product/redragon-castor-pro-k631-65-wireless-rgb-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/RedragonK631PRO-EEZEPC-1.webp,new,"in stock","14500.00  PKR","12300.00  PKR",Esquare,,no
3032,"REDRAGON K630 DRAGONBORN BLACK PINK",,3032,https://esquare.store/product/redragon-k630-dragonborn-black-pink/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/Redragon-K630-DRAGONBORN-Mechanical-Gaming-Keyboard-_04_2048x2048.webp,new,"in stock","9500.00  PKR","7000.00  PKR",Esquare,,no
3027,"Redragon Dragonborn K630 RGB Mechanical Wired Gaming Keyboard - White",,3027,https://esquare.store/product/redragon-dragonborn-k630-rgb-mechanical-wired-gaming-keyboard-white/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/6-czone.com_.pk-1540-13778-220922071610.jpg,new,"in stock","9500.00  PKR","8500.00  PKR",Esquare,,no
3017,"Redragon K628 Pollux 75% Wired RGB Gaming Keyboard",,3017,https://esquare.store/product/redragon-k628-pollux-75-wired-rgb-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/IMG-20230208-WA0085.jpg,new,"in stock","9500.00  PKR","8600.00  PKR",Esquare,https://esquare.store/wp-content/uploads/2023/02/IMG-20230208-WA0082.jpg,no
3011,"Redragon Valheim K608 Rainbow Gaming Keyboard",,3011,https://esquare.store/product/redragon-valheim-k608-rainbow-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/sss.jpg,new,"in stock","9500.00  PKR","8300.00  PKR",Esquare,,no
3006,"Redragon K596 Vishnu 2.4G Wireless/Wired RGB Mechanical Gaming Keyboard",,3006,https://esquare.store/product/redragon-k596-vishnu-2-4g-wireless-wired-rgb-mechanical-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/1-3.jpg,new,"in stock","16500.00  PKR","14000.00  PKR",Esquare,,no
3000,"Redragon K630 Dragonborn Mechanical RGB Gaming Keyboard",,3000,https://esquare.store/product/redragon-k630-dragonborn-mechanical-rgb-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/RD-K630-EEZEPC-5.jpg,new,"in stock","9500.00  PKR","8300.00  PKR",Esquare,,no
2995,"REDRAGON APAS K535 MECHANICAL GAMING KEYBOARD",,2995,https://esquare.store/product/redragon-apas-k535-mechanical-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/111.jpg,new,"in stock","11500.00  PKR","10000.00  PKR",Esquare,,no
2989,"Redragon Draconic K530 RGB Wireless Mechanical Gaming Keyboard",,2989,https://esquare.store/product/redragon-draconic-k530-rgb-wireless-mechanical-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/55.jpg,new,"in stock","15000.00  PKR","11800.00  PKR",Esquare,,no
2980,"Redragon K530 White RGB Wireless Mechanical Gaming Keyboard",,2980,https://esquare.store/product/redragon-k530-white-rgb-wireless-mechanical-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/4-1.jpg,new,"in stock","15000.00  PKR","12500.00  PKR",Esquare,,no
2979,"Redragon Shiva K512 RGB Membrane Gaming Keyboard",,2979,https://esquare.store/product/redragon-shiva-k512-rgb-membrane-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/11.jpg,new,"in stock","7500.00  PKR","6300.00  PKR",Esquare,,no
2973,"REDRAGON K587 MAGIC WAND PRO RGB MECHANICAL GAMING KEYBOARD",,2973,https://esquare.store/product/redragon-k587-magic-wand-pro-rgb-mechanical-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/k6.jpg,new,"in stock","13000.00  PKR","11200.00  PKR",Esquare,,no
2967,"Redragon Diti Elite K585RGB-KS Mechanical Gaming Keyboard",,2967,https://esquare.store/product/redragon-diti-elite-k585rgb-ks-mechanical-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/rgb4.png,new,"in stock","9000.00  PKR","7800.00  PKR",Esquare,,no
2960,"Redragon DYAUS 2 K509 RGB Gaming Keyboard",,2960,https://esquare.store/product/redragon-dyaus-2-k509-rgb-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/3.jpg,new,"in stock","7000.00  PKR","5150.00  PKR",Esquare,https://esquare.store/wp-content/uploads/2023/02/WhatsApp-Image-2023-02-08-at-20.07.48.jpg,no
2954,"REDRAGON K585-BA RGB ONE-HANDED GAMING KEYBOARD &amp; M721-PRO RGB GAMING MOUSE COMBO SET (2 IN 1)",,2954,https://esquare.store/product/redragon-k585-ba-rgb-one-handed-gaming-keyboard-m721-pro-rgb-gaming-mouse-combo-set-2-in-1/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/Redragon_K585_Combo-removebg-preview_2048x2048.png,new,"in stock","8500.00  PKR","7200.00  PKR",Esquare,,no
2949,"Redragon K585 DITI One Handed RGB Mechanical Gaming Keyboard",,2949,https://esquare.store/product/redragon-k585-diti-one-handed-rgb-mechanical-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/585.jpg,new,"in stock","8500.00  PKR","7000.00  PKR",Esquare,,no
2943,"Redragon K582BA RGB Wired Mechanical Gaming Keyboard &amp; M711 Cobra Gaming Mouse Combo",,2943,https://esquare.store/product/redragon-k582ba-rgb-wired-mechanical-gaming-keyboard-m711-cobra-gaming-mouse-combo/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/gm4.webp,new,"in stock","13500.00  PKR","11500.00  PKR",Esquare,,no
2937,"Redragon K582 SURARA RGB Mechanical Gaming Keyboard",,2937,https://esquare.store/product/redragon-k582-surara-rgb-mechanical-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/surara4.jpg,new,"in stock","12500.00  PKR","10000.00  PKR",Esquare,,no
2930,"Redragon SURARA PRO K582 Full Mechanical RGB Gaming Keyboard",,2930,https://esquare.store/product/redragon-surara-pro-k582-full-mechanical-rgb-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/582-5.jpg,new,"in stock","13500.00  PKR","11000.00  PKR",Esquare,,no
2921,"Redragon K503A Harpe Pro RGB Gaming Keyboard K503A-RGB",,2921,https://esquare.store/product/redragon-k503a-harpe-pro-rgb-gaming-keyboard-k503a-rgb/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/IMG-20230208-WA0009.jpg,new,"in stock","7000.00  PKR","5000.00  PKR",Esquare,,no
2911,"Redragon K580 VATA RGB LED Backlit Mechanical Gaming Keyboard",,2911,https://esquare.store/product/redragon-k580-vata-rgb-led-backlit-mechanical-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/dkjfhasjkdfhaklsdjfh.webp,new,"in stock","13500.00  PKR","11750.00  PKR",Esquare,https://esquare.store/wp-content/uploads/2023/02/large7564-3684559429.jpg,no
2904,"Redragon K577 RGB KALI Mechanical Gaming Keyboard",,2904,https://esquare.store/product/redragon-k577-rgb-kali-mechanical-gaming-keyboard/,"Keybaords > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/large7563-184922361-Copy.png,new,"in stock","14500.00  PKR","11000.00  PKR",Esquare,,no
2898,"REDRAGON K569 ARYAMAN RGB MECHANICAL GAMING KEYBOARD",,2898,https://esquare.store/product/redragon-k569-aryaman-rgb-mechanical-gaming-keyboard/,"Keybaords > Hot Selling Products > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/Redragon_ARYAMAN_K569_RGB_Mechanical_Gaming_Keyboard-1_2048x2048.webp,new,"in stock","11500.00  PKR","11000.00  PKR",Esquare,,no
2891,"Redragon K568 RGB Dark Avenger Mechanical Gaming Keyboard",,2891,https://esquare.store/product/redragon-k568-rgb-dark-avenger-mechanical-gaming-keyboard/,"Keybaords > Hot Selling Products > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/Redragon-K568-Gaming-Keyboard-Main.jpg,new,"in stock","11500.00  PKR","9250.00  PKR",Esquare,https://esquare.store/wp-content/uploads/2023/02/Redragon-K568-Gaming-Keyboad.jpg,no
2887,"Redragon RAHU K567-RGB Mechanical Gaming Keyboard",,2887,https://esquare.store/product/redragon-rahu-k567-rgb-mechanical-gaming-keyboard/,"Keybaords > Hot Selling Products > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/Redragon-Rahu-K567-Blue-Switches_1.webp,new,"in stock","15000.00  PKR","12500.00  PKR",Esquare,,no
2880,"Redragon K589 Shrapnel RGB Low Profile Mechanical Gaming Keyboard",,2880,https://esquare.store/product/redragon-k589-shrapnel-rgb-low-profile-mechanical-gaming-keyboard/,"Keybaords > Hot Selling Products > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/SHRAPNEL-1.webp,new,"in stock","10000.00  PKR","8500.00  PKR",Esquare,,no
2873,"REDRAGON K502 KARURA 2 RGB GAMING KEYBOARD","Buy Redragon Karura 2 K502 RGB Gaming Keyboard online atRs. 4390. Buy complete range of Gaming Keyboards onVmart.pk, We Offer home delivery each over Pakistan.  Features     	REDRAGON KARURA 2 K502 RGB GAMING KEYBOARD RGB LED BACKLIT   	104 crucial Gaming Keyboard with quiet islet- style Chiclet keys designed for life, continuity and responsiveness. The   	keyboard keys offer lower resistance and a short crucial trip, they bear lower work to class and still deliver precise tactile   	feedback for a indefectible Gaming Performance.   	Egronomic splash evidence design   	Anti tiptoeing   	High speed, High control.   	multimedia keys   	QUIET GAMING KEYBOARD    104 crucial Gaming Keyboard with quiet islet- style Chiclet keys designed for life, continuity and responsiveness. The keyboard keys offer lower resistance and a short crucial trip, they bear lower work to class and still deliver precise tactile feedback for a indefectible Gaming Performance  RGB BACK LIGHTED KEYBOARd  with 6 different Lighting modes & goods, 4 backlight brilliance situations, malleable breathing speed, the illumination can be fully turned off. The Ray engraved keycaps offering clear livery backlighting    &nbsp;  EGRONOMIC SPLASH PROOF DESIGN  &nbsp;    The PC Gaming Keyboard has been ergonomically designed to be a superb typing tool for office work as well. You ’ll love the sense and keystroke delicacy, which leads to smaller crimes and typos. The gaming Keyboard is erected to repel the average liquid slip. The integrated wrist rest gives you the comfort you need for marathon gaming sessions    &nbsp;  ANTI GHOSTING  &nbsp;    The Redragon K502 has 25 conflict free( n-crucial Rollover) 12 multimedia keys. Comes with Full numeric keypad and a gold- plated erosion free USB connector for a dependable connection and ultimate Gaming performance    &nbsp;  PC GAMING KEYBOARD comity  &nbsp;    Windows 10, Windows 8, Windows 7, Windows Vista, or Windows XP, Limited Mac OS keyboard support. Works well with all major Computers Brands and Gaming PCs MSI, Dell, Corsair, Alienware, Razer, Xbox One, Asus and others    Online prices, specifications, description and images generally match factual, but may vary and are subject to change without notice. Vmart can not be held liable for crimes oromissions.Please corroborate the specifications at the time of purchase. No claim whatsoever would be accepted in case of specification error/ mismatch, once the product is vended.",2873,https://esquare.store/product/redragon-k502-karura-2-rgb-gaming-keyboard/,"Keybaords > Hot Selling Products > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/Karura-1.webp,new,"in stock","5500.00  PKR","4760.00  PKR",Esquare,,no
2863,"REDRAGON K501 ASURA 2 GAMING KEYBOARD","REDRAGON K501 ASURA 2 GAMING KEYBOARD, 12 MULTIMEDIA KEYS, 8 PROGRAMMABLE MACRO KEYS, 104 STANDARD KEYS, 7 COLOR LED BACKLIGHT WITH malleable Brilliance  Redragon K501 104 ABS keycaps gaming keyboard 7 colors LED backlight designed for life with lesser continuity and responsiveness. The PC Keyboard Keys offer medium resistance and crisp, precise tactile feedback for ultimate Gaming performance. The Computer keyboard supports exchangeable arrow and WASD keys, also the Palm key can be impaired during Gaming Sessions    RGB Illuminated Backlit Keyboard    K501 Asura Red Dragon RGB LED Backlit Gaming Keyboard, offers demitasse clear livery backlighting and handwriting that does not scratch off and lights up your game. Featuring stoner malleable 7 different colors backlit keys, backlight brilliance situations and breathing speed    Programmable PC Marco Keyboard & Anit Ghosting    WITH 8 Programmable PC MACRO KEYS and 32 conflict free keysanti-ghosting( n-crucial Rollover) for ultimate Gaming performance. PLUS 12 Multimedia keys malleable input pets. Comes with Full numeric keypad High- Speed USB string with erosion free USB connector for a dependable connection which will stand up to fast hardcore gaming  Durable Ergonomic Leakproof Design  The Redragon K501 PC Gaming Keyboard isn't only good for gaming. It has been ergonomically designed to be a superb typing tool for office work as well. The gaming Keyboard is erected to repel the average liquid slip. The integrated wrist rest gives you the comfort you need for marathon gaming sessions and the malleable hinder bases give you the perfect typing angle    PC Gaming Keyboard Compatibilty     Windows 10, Windows 8, Windows 7, Windows Vista, or Windows XP, Limited Mac OS keyboard support  Specification  7 colors back lighting  malleable backlight brilliance  The malleable pulsing rate for of LED light  104 standard keys  32 conflict-free key options  12 multimedia keys  8 programmable macro keys  2 macro playback speed options  exchangeable"" ¡ ô ¡ ö ¡ õ ¡ ÷"" keys and"" WASD"" keys  WIN keys can be impaired when gaming  Splash resistant  6ft nylon pleated USB string  Product confines    x8.3 x1.2 elevation",2863,https://esquare.store/product/redragon-k501-asura-2-gaming-keyboard/,"Keybaords > Hot Selling Products > Red Dragon",237,https://esquare.store/wp-content/uploads/2023/02/asura-2.webp,new,"in stock","6200.00  PKR","4950.00  PKR",Esquare,,no
2853,"BENZ BLACK 10000 MAH POWER BANK | 5X DEVICES | 3 IN 1 CABLE | With Warranty | Orignal | Order Now","BENZ BLACK 10000 MAH POWER BANK  The BENZ BLACK 10000 mAh Power Bank is an absolute powerhouse when it comes to portable charging solutions. Designed to cater to the needs of modern-day users, it offers quick and convenient charging for up to 5 devices at once, eliminating the need to carry multiple charging cables and adapters. The power bank comes with a 3-in-1 cable that supports lightning, micro-USB, and Type-C charging, making it compatible with a wide range of devices, including smartphones, tablets, and other USB-enabled gadgets.    The Power Bank is equipped with a high-capacity 10000 mAh battery that can provide up to 4 full charges to an average smartphone. This means that you can stay connected to your loved ones, work, and entertainment on the go without worrying about your device running out of stock.  About The Product:  The Power Bank is also designed with safety in mind. It has built-in overcharge, over-discharge, and short-circuit protection, which means you can use it with confidence, knowing that your devices won't be damaged or overcharged. It's also compact and lightweight, making it easy to carry in your bag, backpack, or even your pocket.  Overall:  Overall, the Power Bank is an excellent choice for anyone who needs a reliable and versatile charging solution. With its powerful battery, 5-device charging capacity, and 3-in-1 cable, it's perfect for on-the-go charging, family trips, or shared workspaces. It's also built to last, with durable materials and advanced safety features, ensuring that you'll be able to use it for years to come. So if you're looking for a power bank that delivers performance, convenience, and value, the Bank is definitely worth considering.      Product details.             	10000mAh Battery Capacity   	Compatible with Apple / Type-C / Micro-USB Power line   	05 Output Options & 03 Input Options   	Digital LED Status Indicator   	2 USB Ports + Type C Cable + Micro USB Cable + iPhone Cable   	Polymer Battery Installed in the Device   	12 Months Brand Services Warranty by Audionic Nationwode",2853,https://esquare.store/product/benz-black-10000-mah-power-bank-5x-devices-3-in-1/,"Mobile Accessories > Power Banks > Hot Selling Products",237,https://esquare.store/wp-content/uploads/2023/02/benz-1.webp,new,"in stock","4200.00  PKR","3550.00  PKR",Esquare,,no
